Unnamed: 0,review_text,review_rating,author_id,author_name,author_app_version,review_datetime_utc,review_likes
588048,1 can't check out my order because of changing mobile no. etc. Fix this.,1,104398*********545270,A Google user,2.82.06,2022-01-20T15:34:24.000Z,0
183374,Ilove shopee..easy to order ..good price..wit a good quality ..keep up shopee...,5,117691*********825725,A Google user,,2020-05-10T16:19:25.000Z,0
709083,Scam,5,118184*********220145,A Google user,2.95.58,2022-11-29T22:10:28.000Z,1
637281,surprised at the sudden change regarding the use of vouchers. it was a really nice featureー being able to use free shipping vouchers along with cashback or other vouchers. i'm disappointed. i hope this isn't permanent because this will really make me shop less with this app.,1,115276*********246506,A Google user,2.86.42,2022-05-02T11:01:24.000Z,3
226798,Thank you shopee...!!!,5,102211*********860759,A Google user,2.57.13,2020-07-07T06:33:17.000Z,0
325881,Happiness,5,113626*********151834,A Google user,2.62.10,2020-11-20T23:15:14.000Z,0
146239,Nice,5,111024*********261714,A Google user,2.50.06,2020-02-03T13:23:59.000Z,0
420768,🥰🥰🥰🥰🥰🥰🥰,5,115452*********904626,A Google user,2.68.11,2021-04-09T03:06:59.000Z,0
623674,No comment!! Just 5 star!!,5,101428*********133756,A Google user,2.85.31,2022-04-04T04:47:40.000Z,0
360756,Ok,5,109424*********327804,A Google user,2.64.13,2021-01-01T16:09:52.000Z,0
676216,Kasi bigla nalang nag log out yung acc ko then di ako maka log in nanaman kaya na bwebeesit na ako,2,100723*********431660,A Google user,,2022-08-11T10:44:20.000Z,0
565786,this is a one stop shop with high quality in services,5,116621*********987774,A Google user,2.80.30,2021-12-15T06:10:55.000Z,0
630221,palpak latest update nyo... mga ganid sa salapi..balik na ako sa lazada atleast dun pwede fs & voucher..#no2shopee,1,102101*********302345,A Google user,2.86.11,2022-04-18T16:08:10.000Z,0
399190,Great app!,5,109754*********810317,A Google user,2.67.08,2021-03-03T16:14:27.000Z,0
392429,excellent,5,113563*********139251,A Google user,2.39.20,2021-02-20T01:31:30.000Z,0
305371,The app is dehfinitely great for online shopping.,5,114995*********760425,A Google user,2.61.32,2020-10-26T08:41:24.000Z,0
121274,BETTET THAN ANY OTHER ONLINE SHOP APP,5,101159*********675498,A Google user,2.44.25,2019-12-16T04:07:47.000Z,0
18485,Too much ad on YouTube,4,108035*********924811,A Google user,,2018-08-01T12:25:02.000Z,0
540441,I love ❤️ Shopee,5,115772*********100349,A Google user,,2021-10-31T11:30:38.000Z,0
439973,Thank you shopee.,5,108800*********054369,A Google user,2.70.11,2021-05-10T12:29:31.000Z,0
591536,Legit seller for branded products!,5,108229*********315984,A Google user,2.82.06,2022-01-27T14:43:19.000Z,0
117900,nice app,5,100810*********823311,A Google user,2.44.25,2019-12-12T06:56:30.000Z,0
781368,I LIKE THIS APP,5,110259*********183044,A Google user,,2023-11-11T04:39:14.000Z,0
414811,I really love Shopee! They give you discount vouchers and free shipping. Hassle free online shopping and it's very easy to use. 😊,5,101748*********307799,A Google user,2.68.11,2021-03-29T07:03:37.000Z,0
631531,Poor service unlike before. Just back the old shopee. Were no longer happy with this app. Your voucher is too limited.,1,115520*********764392,A Google user,2.86.11,2022-04-19T14:47:57.000Z,1
696514,Good,5,117158*********256201,A Google user,,2022-10-03T12:38:49.000Z,0
402921,Very nice and satisfying like now a days we have a covid so we don't need to go a mall to buy our wants,5,100234*********301205,A Google user,2.67.21,2021-03-09T11:15:56.000Z,0
53530,hindi ko makita free shipping nyu na wala minimum. paki explain kung panu.,2,104963*********273640,A Google user,2.41.21,2019-08-08T04:57:22.000Z,0
730497,"I been using this app since last yr and it's good, recommended!",4,100538*********874573,A Google user,,2023-03-10T14:09:06.000Z,0
729083,4 star Kasi trip ko lang hahahah,4,118398*********578648,A Google user,2.98.24,2023-03-03T03:12:05.000Z,0
333491,Fantastic 😊,5,111535*********512938,A Google user,2.62.30,2020-11-30T15:24:52.000Z,0
79191,Love the shops and sellers are very nice. Thanks!,5,105964*********275782,A Google user,2.45.51,2019-10-23T08:44:17.000Z,1
121929,sana totoo ung free shipping.. hnd discounted!,4,108450*********156136,A Google user,,2019-12-16T23:50:20.000Z,0
207426,Good ⊙﹏⊙,5,104701*********382563,A Google user,,2020-06-07T03:49:25.000Z,0
212404,Poor customer service. Did not tell you that vouchers are cancelled when order are cancelled. Shopee pay doesnt save you much without vouchers. Will not tell you that you need verification to withdraw shopee pay balance before you top up. But still has good deals on products. It just lacks information to inform customers.,1,111481*********396204,A Google user,2.56.13,2020-06-12T11:07:45.000Z,1
1726,Is so so cool. Shopping in this app is ♡♡♡,5,114155*********479544,A Google user,2.4.22,2016-09-19T04:50:30.000Z,0
581440,Again shut it its ugly stop poping im warning you if you pop a again i will remove you and you ugly say sorry this makes my phone laggy and im losing in axie that you can get money i have 700 mmr beucase my phone is laggy and roblox to im alway getting died in piggy.,1,103832*********467689,A Google user,2.81.31,2022-01-08T10:14:13.000Z,1
731516,Satisfied costumer...,5,107376*********389500,A Google user,2.81.31,2023-03-17T05:42:23.000Z,0
727367,Everything I need is here.,5,104224*********374945,A Google user,2.98.10,2023-02-21T04:33:10.000Z,0
226348,Ng order ko 100 Ang charge,1,110623*********070806,A Google user,,2020-07-06T20:16:36.000Z,0
616161,it's great to have shopee because it help us buy our great things,5,111410*********986406,A Google user,2.68.05,2022-03-17T17:32:07.000Z,0
211603,No one's responding to.my Concerns.,1,101930*********883184,A Google user,2.56.13,2020-06-11T13:48:07.000Z,3
129498,sana maging okay lahat ng transaction,5,112727*********938742,A Google user,2.48.25,2019-12-29T04:59:33.000Z,0
405109,Okay,5,103106*********016884,A Google user,,2021-03-12T23:25:32.000Z,0
677389,"You've had many updates and yet it's still has a website feel to your app, it's slow and gets slower with every tap.",1,114914*********010806,A Google user,2.91.32,2022-08-14T12:52:19.000Z,1
366522,Super fun,5,108079*********917513,A Google user,2.64.13,2021-01-09T10:54:36.000Z,0
493947,🧡🧡🧡,5,104939*********819772,A Google user,,2021-08-08T02:02:24.000Z,0
333080,👌👌👌💖,5,108781*********285499,A Google user,,2020-11-30T05:18:46.000Z,0
606903,Great!,5,112523*********834658,A Google user,2.83.20,2022-02-28T00:57:29.000Z,0
382353,Excellent,5,114806*********775051,A Google user,2.65.16,2021-02-03T00:57:18.000Z,0
541539,Napaka mahal ng shipping fee pa visayas. Wla pang ibang options na courier kundi yung standard local delivery lang. Mas mahal pa ang delivery charge kaysa sa item na bibilhin sana. 👎👎👎,1,117938*********145202,A Google user,2.77.31,2021-11-02T17:25:11.000Z,0
505862,The updates makes our celpone lack of storage bcoz of keep. Updating big space.,2,101594*********356514,A Google user,2.71.20,2021-08-28T05:56:50.000Z,0
532601,OK up,2,110176*********404015,A Google user,2.73.06,2021-10-16T22:06:41.000Z,0
35024,huwai by one take one,5,115402*********448516,A Google user,,2019-02-13T13:12:09.000Z,0
585118,Very good online shop,5,106269*********253954,A Google user,2.81.31,2022-01-15T03:56:52.000Z,0
49082,very good,5,114999*********682925,A Google user,2.39.10,2019-06-30T20:36:40.000Z,0
234908,With fast delivery and it is nice because of the games to earn a coins and a promo for the first time user.,5,101196*********027466,A Google user,2.57.13,2020-07-17T07:52:47.000Z,2
615999,Wow its good app ilove this its very helpful and enjoyable,5,104714*********725631,A Google user,2.84.31,2022-03-17T12:26:56.000Z,0
686934,suck its always glitching,1,112513*********996557,A Google user,,2022-09-14T11:39:56.000Z,0
708306,Happiness,5,106021*********601530,A Google user,2.95.52,2022-11-26T06:06:00.000Z,0
533250,Happy with my purchases so far.,5,115619*********978746,A Google user,2.78.11,2021-10-18T01:59:16.000Z,0
572443,Wala lang trip kang,1,101133*********541648,A Google user,,2021-12-26T05:54:24.000Z,0
324931,My first transaction was smooth but there is minor dent on the package which I think could be improved. I was suprised as well because freebie (Xiaomi Bag).,4,112260*********399522,A Google user,2.62.30,2020-11-19T14:09:11.000Z,1
516527,😊,5,115846*********831888,A Google user,2.76.21,2021-09-16T21:42:48.000Z,0
406136,"THIS MF APP JUST DOWNLOADED ITSELF WITHOUT ME DOING ANYTHING. I WAS JUST FREAKING READING A LIGHT NOVEL WHEN I GOT A FREAKING INSTALLATION ALERT. AND IT FREAKING JUST OPENED ITSELF OUT OF NOWHERE. THIS NEEDS ATTENTION, THIS IS THE SECOND TIME THIS HAPPENED.",1,111250*********745065,A Google user,,2021-03-14T18:16:45.000Z,0
511408,Awesome!,5,111680*********036263,A Google user,2.76.05,2021-09-09T02:57:29.000Z,0
680101,I like it,5,111139*********556266,A Google user,2.91.32,2022-08-22T10:51:56.000Z,0
38627,I don't think i like it,1,109822*********218617,A Google user,2.34.32,2019-03-17T15:23:24.000Z,0
373737,Cheaper price but with good quality items💋,5,113335*********397448,A Google user,,2021-01-20T03:36:18.000Z,0
737868,Amazing,5,102181*********075856,A Google user,3.00.08,2023-04-30T01:25:16.000Z,0
141596,Nice apps but pls fix this bugs login need login facebook apps befor login shoope,3,105612*********085548,A Google user,2.49.40,2020-01-24T06:17:33.000Z,0
271419,Hnd ko talaga xah naoopen kc pag inopen ko nagbaback nlang kosa ano bah yan!! 😐,2,116703*********723890,A Google user,2.60.08,2020-09-06T14:27:56.000Z,0
387401,Legit,5,111441*********933497,A Google user,2.64.13,2021-02-10T13:48:17.000Z,0
